fact_id,subject,predicate,object,truth_value,subject_short,predicate_short,object_short
http://swc2017.aksw.org/task2/dataset/3386366,http://dbpedia.org/resource/François_Jacob,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physiology_or_Medicine,1.0,François_Jacob,award,Nobel_Prize_in_Physiology_or_Medicine
http://swc2017.aksw.org/task2/dataset/3387586,http://dbpedia.org/resource/Joseph_Brodsky,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics,0.0,Joseph_Brodsky,award,Nobel_Prize_in_Physics
http://swc2017.aksw.org/task2/dataset/3387592,http://dbpedia.org/resource/Pär_Lagerkvist,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics,0.0,Pär_Lagerkvist,award,Nobel_Prize_in_Physics
http://swc2017.aksw.org/task2/dataset/3388743,http://dbpedia.org/resource/William_Faulkner,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,1.0,William_Faulkner,award,Nobel_Prize_in_Literature
http://swc2017.aksw.org/task2/dataset/3389258,http://dbpedia.org/resource/Shmuel_Yosef_Agnon,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,1.0,Shmuel_Yosef_Agnon,award,Nobel_Prize_in_Literature
http://swc2017.aksw.org/task2/dataset/3389911,http://dbpedia.org/resource/Wangari_Maathai,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0.0,Wangari_Maathai,award,Nobel_Prize_in_Literature
http://swc2017.aksw.org/task2/dataset/3391729,http://dbpedia.org/resource/Albert_Camus,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics,0.0,Albert_Camus,award,Nobel_Prize_in_Physics
http://swc2017.aksw.org/task2/dataset/3392034,http://dbpedia.org/resource/Rudyard_Kipling,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Peace_Prize,0.0,Rudyard_Kipling,award,Nobel_Peace_Prize
http://swc2017.aksw.org/task2/dataset/3392191,http://dbpedia.org/resource/John_Galsworthy,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,1.0,John_Galsworthy,award,Nobel_Prize_in_Literature
http://swc2017.aksw.org/task2/dataset/3392697,http://dbpedia.org/resource/Pablo_Neruda,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics,0.0,Pablo_Neruda,award,Nobel_Prize_in_Physics
http://swc2017.aksw.org/task2/dataset/3393661,http://dbpedia.org/resource/Johannes_Diderik_van_der_Waals,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics,1.0,Johannes_Diderik_van_der_Waals,award,Nobel_Prize_in_Physics
http://swc2017.aksw.org/task2/dataset/3393891,http://dbpedia.org/resource/Mikhail_Sholokhov,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,1.0,Mikhail_Sholokhov,award,Nobel_Prize_in_Literature
http://swc2017.aksw.org/task2/dataset/3394116,http://dbpedia.org/resource/Andrew_Huxley,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0.0,Andrew_Huxley,award,Nobel_Prize_in_Literature
http://swc2017.aksw.org/task2/dataset/3395187,http://dbpedia.org/resource/John_Steinbeck,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,1.0,John_Steinbeck,award,Nobel_Prize_in_Literature
http://swc2017.aksw.org/task2/dataset/3396988,http://dbpedia.org/resource/François_Jacob,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0.0,François_Jacob,award,Nobel_Prize_in_Literature
http://swc2017.aksw.org/task2/dataset/3397161,http://dbpedia.org/resource/Carlos_Filipe_Ximenes_Belo,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Peace_Prize,1.0,Carlos_Filipe_Ximenes_Belo,award,Nobel_Peace_Prize
http://swc2017.aksw.org/task2/dataset/3399684,http://dbpedia.org/resource/François_Mauriac,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,1.0,François_Mauriac,award,Nobel_Prize_in_Literature
http://swc2017.aksw.org/task2/dataset/3399851,http://dbpedia.org/resource/François_Jacob,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0.0,François_Jacob,award,Nobel_Prize_in_Literature
http://swc2017.aksw.org/task2/dataset/3400267,http://dbpedia.org/resource/Tameka_Foster,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Usher_(entertainer),1.0,Tameka_Foster,spouse,Usher_(entertainer)
http://swc2017.aksw.org/task2/dataset/3400495,http://dbpedia.org/resource/Sebastian_Koch,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Carice_van_Houten,1.0,Sebastian_Koch,spouse,Carice_van_Houten
http://swc2017.aksw.org/task2/dataset/3400827,http://dbpedia.org/resource/Lord_of_Light,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/William_Gibson,0.0,Lord_of_Light,author,William_Gibson
http://swc2017.aksw.org/task2/dataset/3401055,http://dbpedia.org/resource/Kate_Winslet,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Charlotte_Ross,0.0,Kate_Winslet,spouse,Charlotte_Ross
http://swc2017.aksw.org/task2/dataset/3402382,http://dbpedia.org/resource/This_Perfect_Day,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Ira_Levin,1.0,This_Perfect_Day,author,Ira_Levin
http://swc2017.aksw.org/task2/dataset/3403256,http://dbpedia.org/resource/The_Truce_at_Bakura,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Kathy_Tyers,1.0,The_Truce_at_Bakura,author,Kathy_Tyers
http://swc2017.aksw.org/task2/dataset/3403538,http://dbpedia.org/resource/When_HARLIE_Was_One,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/David_Gerrold,1.0,When_HARLIE_Was_One,author,David_Gerrold
http://swc2017.aksw.org/task2/dataset/3403898,http://dbpedia.org/resource/Polyphemus_(book),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Gardner_Dozois,0.0,Polyphemus_(book),author,Gardner_Dozois
http://swc2017.aksw.org/task2/dataset/3404105,http://dbpedia.org/resource/Samuel_Dalembert,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Sacramento_Kings,0.0,Samuel_Dalembert,spouse,Sacramento_Kings
http://swc2017.aksw.org/task2/dataset/3404185,http://dbpedia.org/resource/Synthesis_&_Other_Virtual_Realities,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Mary_Rosenblum,1.0,Synthesis_&_Other_Virtual_Realities,author,Mary_Rosenblum
http://swc2017.aksw.org/task2/dataset/3405233,http://dbpedia.org/resource/Ryan_Phillippe,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Adrien_Brody,0.0,Ryan_Phillippe,spouse,Adrien_Brody
http://swc2017.aksw.org/task2/dataset/3405931,http://dbpedia.org/resource/Saul_Williams,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Persia_White,0.0,Saul_Williams,spouse,Persia_White
http://swc2017.aksw.org/task2/dataset/3406096,http://dbpedia.org/resource/The_War_Machine,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Fritz_Leiber,0.0,The_War_Machine,author,Fritz_Leiber
http://swc2017.aksw.org/task2/dataset/3406247,http://dbpedia.org/resource/The_Throne_of_Saturn_(short_story_collection),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Karel_%C4%8Capek,0.0,The_Throne_of_Saturn_(short_story_collection),author,Karel_%C4%8Capek
http://swc2017.aksw.org/task2/dataset/3406412,http://dbpedia.org/resource/Elsa_Pataky,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Chris_Hemsworth,1.0,Elsa_Pataky,spouse,Chris_Hemsworth
http://swc2017.aksw.org/task2/dataset/3406806,http://dbpedia.org/resource/Rihanna,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Jennifer_Lopez,0.0,Rihanna,spouse,Jennifer_Lopez
http://swc2017.aksw.org/task2/dataset/3407037,http://dbpedia.org/resource/Wizard_(novel),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/John_Varley_(author),1.0,Wizard_(novel),author,John_Varley_(author)
http://swc2017.aksw.org/task2/dataset/3407109,http://dbpedia.org/resource/A_Connecticut_Yankee_in_King_Arthur's_Court,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Greg_Bear,0.0,A_Connecticut_Yankee_in_King_Arthur's_Court,author,Greg_Bear
http://swc2017.aksw.org/task2/dataset/3407573,http://dbpedia.org/resource/The_Demolished_Man,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Alfred_Bester,1.0,The_Demolished_Man,author,Alfred_Bester
http://swc2017.aksw.org/task2/dataset/3407950,http://dbpedia.org/resource/Fred_Astaire,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Los_Angeles,0.0,Fred_Astaire,spouse,Los_Angeles
http://swc2017.aksw.org/task2/dataset/3408127,http://dbpedia.org/resource/The_Big_U,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Thomas_M._Disch,0.0,The_Big_U,author,Thomas_M._Disch
http://swc2017.aksw.org/task2/dataset/3408466,http://dbpedia.org/resource/Howard_K._Stern,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Anna_Nicole_Smith,1.0,Howard_K._Stern,spouse,Anna_Nicole_Smith
http://swc2017.aksw.org/task2/dataset/3408653,http://dbpedia.org/resource/Flowers_for_Algernon,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/E._E._Smith,0.0,Flowers_for_Algernon,author,E._E._Smith
http://swc2017.aksw.org/task2/dataset/3409658,http://dbpedia.org/resource/Fifty_Degrees_Below,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Douglas_Adams,0.0,Fifty_Degrees_Below,author,Douglas_Adams
http://swc2017.aksw.org/task2/dataset/3409965,http://dbpedia.org/resource/The_Caves_of_Steel,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Bruce_Sterling,0.0,The_Caves_of_Steel,author,Bruce_Sterling
http://swc2017.aksw.org/task2/dataset/3410222,http://dbpedia.org/resource/Frankenstein,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Vernor_Vinge,0.0,Frankenstein,author,Vernor_Vinge
http://swc2017.aksw.org/task2/dataset/3410605,http://dbpedia.org/resource/The_Boat_of_a_Million_Years,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/John_Wyndham,0.0,The_Boat_of_a_Million_Years,author,John_Wyndham
http://swc2017.aksw.org/task2/dataset/3410743,http://dbpedia.org/resource/334_(novel),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Ian_Stewart_(mathematician),0.0,334_(novel),author,Ian_Stewart_(mathematician)
http://swc2017.aksw.org/task2/dataset/3410891,http://dbpedia.org/resource/Whit,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Iain_Banks,1.0,Whit,author,Iain_Banks
http://swc2017.aksw.org/task2/dataset/3410924,http://dbpedia.org/resource/Susannah_Harker,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Seal_(musician),0.0,Susannah_Harker,spouse,Seal_(musician)
http://swc2017.aksw.org/task2/dataset/3411013,http://dbpedia.org/resource/Slaughterhouse-Five,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Kurt_Vonnegut,1.0,Slaughterhouse-Five,author,Kurt_Vonnegut
http://swc2017.aksw.org/task2/dataset/3411042,http://dbpedia.org/resource/%C5%9Eebnem_Dönmez,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Jessica_Paré,0.0,%C5%9Eebnem_Dönmez,spouse,Jessica_Paré
http://swc2017.aksw.org/task2/dataset/3411053,http://dbpedia.org/resource/Craig_Conway_(actor),http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Jill_Halfpenny,1.0,Craig_Conway_(actor),spouse,Jill_Halfpenny
http://swc2017.aksw.org/task2/dataset/3411220,http://dbpedia.org/resource/Heretics_of_Dune,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Frank_Herbert,1.0,Heretics_of_Dune,author,Frank_Herbert
http://swc2017.aksw.org/task2/dataset/3411296,http://dbpedia.org/resource/Castle_(novel),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Yevgeny_Zamyatin,0.0,Castle_(novel),author,Yevgeny_Zamyatin
http://swc2017.aksw.org/task2/dataset/3411507,http://dbpedia.org/resource/The_Throne_of_Saturn_(short_story_collection),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/S._Fowler_Wright,1.0,The_Throne_of_Saturn_(short_story_collection),author,S._Fowler_Wright
http://swc2017.aksw.org/task2/dataset/3411608,http://dbpedia.org/resource/Susan_Lanier,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Delaney_Bramlett,1.0,Susan_Lanier,spouse,Delaney_Bramlett
http://swc2017.aksw.org/task2/dataset/3411706,http://dbpedia.org/resource/Worldwar:_Upsetting_the_Balance,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Angela_Carter,0.0,Worldwar:_Upsetting_the_Balance,author,Angela_Carter
http://swc2017.aksw.org/task2/dataset/3411873,http://dbpedia.org/resource/Vril,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Edward_Bulwer-Lytton,1.0,Vril,author,Edward_Bulwer-Lytton
http://swc2017.aksw.org/task2/dataset/3412089,http://dbpedia.org/resource/Amy_Spanger,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Theodore_Bikel,0.0,Amy_Spanger,spouse,Theodore_Bikel
http://swc2017.aksw.org/task2/dataset/3412177,http://dbpedia.org/resource/The_Right_Stuff_(film),http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Harry_Shearer,0.0,The_Right_Stuff_(film),spouse,Harry_Shearer
http://swc2017.aksw.org/task2/dataset/3412238,http://dbpedia.org/resource/We_(novel),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Yevgeny_Zamyatin,1.0,We_(novel),author,Yevgeny_Zamyatin
http://swc2017.aksw.org/task2/dataset/3412384,http://dbpedia.org/resource/The_Forever_War,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/John_Thomas_Sladek,0.0,The_Forever_War,author,John_Thomas_Sladek
http://swc2017.aksw.org/task2/dataset/3412428,http://dbpedia.org/resource/Summon_the_Thunder,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Poul_Anderson,0.0,Summon_the_Thunder,author,Poul_Anderson
http://swc2017.aksw.org/task2/dataset/3412727,http://dbpedia.org/resource/The_Postman,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Vernor_Vinge,0.0,The_Postman,author,Vernor_Vinge
http://swc2017.aksw.org/task2/dataset/3412986,http://dbpedia.org/resource/The_Boat_of_a_Million_Years,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Poul_Anderson,1.0,The_Boat_of_a_Million_Years,author,Poul_Anderson
http://swc2017.aksw.org/task2/dataset/3413380,http://dbpedia.org/resource/Kevin_Federline,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Manisha_Koirala,0.0,Kevin_Federline,spouse,Manisha_Koirala
http://swc2017.aksw.org/task2/dataset/3413428,"http://dbpedia.org/resource/So_Long,_and_Thanks_for_All_the_Fish",http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Isaac_Asimov,0.0,"So_Long,_and_Thanks_for_All_the_Fish",author,Isaac_Asimov
http://swc2017.aksw.org/task2/dataset/3413826,http://dbpedia.org/resource/Steve_Blake,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Portland_Trail_Blazers,0.0,Steve_Blake,spouse,Portland_Trail_Blazers
http://swc2017.aksw.org/task2/dataset/3413962,http://dbpedia.org/resource/Aristoi_(novel),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Walter_Jon_Williams,1.0,Aristoi_(novel),author,Walter_Jon_Williams
http://swc2017.aksw.org/task2/dataset/3413978,http://dbpedia.org/resource/The_Caves_of_Steel,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Isaac_Asimov,1.0,The_Caves_of_Steel,author,Isaac_Asimov
http://swc2017.aksw.org/task2/dataset/3414167,http://dbpedia.org/resource/The_Demolished_Man,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/E._E._Smith,0.0,The_Demolished_Man,author,E._E._Smith
http://swc2017.aksw.org/task2/dataset/3414295,http://dbpedia.org/resource/Will_Arnett,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Amy_Poehler,1.0,Will_Arnett,spouse,Amy_Poehler
http://swc2017.aksw.org/task2/dataset/3414569,http://dbpedia.org/resource/Pamela_Anderson,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Kid_Rock,1.0,Pamela_Anderson,spouse,Kid_Rock
http://swc2017.aksw.org/task2/dataset/3414577,http://dbpedia.org/resource/Level_7,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Roger_Zelazny,0.0,Level_7,author,Roger_Zelazny
http://swc2017.aksw.org/task2/dataset/3414592,http://dbpedia.org/resource/Jim_Carrey,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Lauren_Holly,1.0,Jim_Carrey,spouse,Lauren_Holly
http://swc2017.aksw.org/task2/dataset/3414689,http://dbpedia.org/resource/Harold_Lloyd,http://dbpedia.org/ontology/spouse,"http://dbpedia.org/resource/Beverly_Hills,_California",0.0,Harold_Lloyd,spouse,"Beverly_Hills,_California"
http://swc2017.aksw.org/task2/dataset/3414698,http://dbpedia.org/resource/Charlie_Sheen,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Gerard_McCarthy,0.0,Charlie_Sheen,spouse,Gerard_McCarthy
http://swc2017.aksw.org/task2/dataset/3414796,http://dbpedia.org/resource/Kelis,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Tom_Cruise,0.0,Kelis,spouse,Tom_Cruise
http://swc2017.aksw.org/task2/dataset/3414812,http://dbpedia.org/resource/Non-Stop_(novel),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Brian_Aldiss,1.0,Non-Stop_(novel),author,Brian_Aldiss
http://swc2017.aksw.org/task2/dataset/3415450,http://dbpedia.org/resource/Sara_Maldonado,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Demi_Moore,0.0,Sara_Maldonado,spouse,Demi_Moore
http://swc2017.aksw.org/task2/dataset/3415519,http://dbpedia.org/resource/Stephen_Dunham,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Grant_Show,0.0,Stephen_Dunham,spouse,Grant_Show
http://swc2017.aksw.org/task2/dataset/3415550,http://dbpedia.org/resource/A_Connecticut_Yankee_in_King_Arthur's_Court,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Mark_Twain,1.0,A_Connecticut_Yankee_in_King_Arthur's_Court,author,Mark_Twain
http://swc2017.aksw.org/task2/dataset/3415705,http://dbpedia.org/resource/A_Door_into_Ocean,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Cordwainer_Smith,0.0,A_Door_into_Ocean,author,Cordwainer_Smith
http://swc2017.aksw.org/task2/dataset/3415847,http://dbpedia.org/resource/Uma_Thurman,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Kill_Bill,0.0,Uma_Thurman,author,Kill_Bill
http://swc2017.aksw.org/task2/dataset/3415850,http://dbpedia.org/resource/Fifty_Degrees_Below,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Kim_Stanley_Robinson,1.0,Fifty_Degrees_Below,author,Kim_Stanley_Robinson
http://swc2017.aksw.org/task2/dataset/3415982,http://dbpedia.org/resource/Kate_Winslet,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Sam_Mendes,1.0,Kate_Winslet,spouse,Sam_Mendes
http://swc2017.aksw.org/task2/dataset/3416092,http://dbpedia.org/resource/Ronald_Cheng,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Abbie_Cornish,0.0,Ronald_Cheng,spouse,Abbie_Cornish
http://swc2017.aksw.org/task2/dataset/3416444,http://dbpedia.org/resource/Ali_Landry,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Alejandro_Gómez_Monteverde,1.0,Ali_Landry,spouse,Alejandro_Gómez_Monteverde
http://swc2017.aksw.org/task2/dataset/3416689,http://dbpedia.org/resource/Boston,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Anthony_Quinn,0.0,Boston,author,Anthony_Quinn
http://swc2017.aksw.org/task2/dataset/3416708,http://dbpedia.org/resource/When_HARLIE_Was_One,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Virginia_DeMarce,0.0,When_HARLIE_Was_One,author,Virginia_DeMarce
http://swc2017.aksw.org/task2/dataset/3416735,http://dbpedia.org/resource/Diether_Ocampo,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Kristine_Hermosa,1.0,Diether_Ocampo,spouse,Kristine_Hermosa
http://swc2017.aksw.org/task2/dataset/3416781,http://dbpedia.org/resource/Emilia_Fox,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Jared_Harris,1.0,Emilia_Fox,spouse,Jared_Harris
http://swc2017.aksw.org/task2/dataset/3416865,http://dbpedia.org/resource/Flowers_for_Algernon,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Daniel_Keyes,1.0,Flowers_for_Algernon,author,Daniel_Keyes
http://swc2017.aksw.org/task2/dataset/3416887,http://dbpedia.org/resource/Tony_Parker,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Krista_Allen,0.0,Tony_Parker,spouse,Krista_Allen
http://swc2017.aksw.org/task2/dataset/3417441,http://dbpedia.org/resource/Craig_Conway_(actor),http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Travis_Barker,0.0,Craig_Conway_(actor),spouse,Travis_Barker
http://swc2017.aksw.org/task2/dataset/3417672,http://dbpedia.org/resource/Heidi_Klum,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Hannah_Waterman,0.0,Heidi_Klum,spouse,Hannah_Waterman
http://swc2017.aksw.org/task2/dataset/3417880,http://dbpedia.org/resource/Worldwar:_Upsetting_the_Balance,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Harry_Turtledove,1.0,Worldwar:_Upsetting_the_Balance,author,Harry_Turtledove
http://swc2017.aksw.org/task2/dataset/3417882,http://dbpedia.org/resource/Nicholas_Tse,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Cecilia_Cheung,1.0,Nicholas_Tse,spouse,Cecilia_Cheung
http://swc2017.aksw.org/task2/dataset/3417968,http://dbpedia.org/resource/We_(novel),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Hermann_Hesse,0.0,We_(novel),author,Hermann_Hesse
http://swc2017.aksw.org/task2/dataset/3418028,http://dbpedia.org/resource/Poppy_Montgomery,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Adam_Kaufman_(actor),1.0,Poppy_Montgomery,spouse,Adam_Kaufman_(actor)
http://swc2017.aksw.org/task2/dataset/3418031,http://dbpedia.org/resource/The_Garden_of_Rama,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Gentry_Lee,1.0,The_Garden_of_Rama,author,Gentry_Lee
http://swc2017.aksw.org/task2/dataset/3418079,http://dbpedia.org/resource/Riddley_Walker,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Michael_F._Flynn,0.0,Riddley_Walker,author,Michael_F._Flynn
http://swc2017.aksw.org/task2/dataset/3418213,http://dbpedia.org/resource/The_Passion_of_New_Eve,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Angela_Carter,1.0,The_Passion_of_New_Eve,author,Angela_Carter
http://swc2017.aksw.org/task2/dataset/3418259,http://dbpedia.org/resource/Eva_Green,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Marton_Csokas,1.0,Eva_Green,spouse,Marton_Csokas
http://swc2017.aksw.org/task2/dataset/3418461,http://dbpedia.org/resource/The_World_Is_Round,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Tony_Rothman,1.0,The_World_Is_Round,author,Tony_Rothman
http://swc2017.aksw.org/task2/dataset/3418631,http://dbpedia.org/resource/Wandering_Stars,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Jack_Dann,1.0,Wandering_Stars,author,Jack_Dann
http://swc2017.aksw.org/task2/dataset/3418757,http://dbpedia.org/resource/Immodest_Proposals,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Philip_Wylie,0.0,Immodest_Proposals,author,Philip_Wylie
http://swc2017.aksw.org/task2/dataset/3419018,http://dbpedia.org/resource/Nuremberg,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Hermann_Göring,0.0,Nuremberg,author,Hermann_Göring
http://swc2017.aksw.org/task2/dataset/3419123,http://dbpedia.org/resource/Lord_of_Light,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Roger_Zelazny,1.0,Lord_of_Light,author,Roger_Zelazny
http://swc2017.aksw.org/task2/dataset/3419156,http://dbpedia.org/resource/Isabella_Leong,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Richard_Li,1.0,Isabella_Leong,spouse,Richard_Li
http://swc2017.aksw.org/task2/dataset/3419160,http://dbpedia.org/resource/The_Garden_of_Rama,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Edwin_Balmer,0.0,The_Garden_of_Rama,author,Edwin_Balmer
http://swc2017.aksw.org/task2/dataset/3419335,http://dbpedia.org/resource/The_Postman,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/David_Brin,1.0,The_Postman,author,David_Brin
http://swc2017.aksw.org/task2/dataset/3419347,http://dbpedia.org/resource/Jack_White_(musician),http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Emmy_Rossum,0.0,Jack_White_(musician),spouse,Emmy_Rossum
http://swc2017.aksw.org/task2/dataset/3419361,http://dbpedia.org/resource/Los_Angeles,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Robert_F._Kennedy,0.0,Los_Angeles,author,Robert_F._Kennedy
http://swc2017.aksw.org/task2/dataset/3419463,http://dbpedia.org/resource/Amy_Spanger,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Michael_C._Hall,1.0,Amy_Spanger,spouse,Michael_C._Hall
http://swc2017.aksw.org/task2/dataset/3419469,http://dbpedia.org/resource/Contact_(novel),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Fritz_Leiber,0.0,Contact_(novel),author,Fritz_Leiber
http://swc2017.aksw.org/task2/dataset/3419479,http://dbpedia.org/resource/Back_in_the_USSA,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Kim_Newman,1.0,Back_in_the_USSA,author,Kim_Newman
http://swc2017.aksw.org/task2/dataset/3419719,http://dbpedia.org/resource/Luther_Davis,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Usher_(entertainer),0.0,Luther_Davis,spouse,Usher_(entertainer)
http://swc2017.aksw.org/task2/dataset/3419757,http://dbpedia.org/resource/Return_from_the_Stars,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Stanisław_Lem,1.0,Return_from_the_Stars,author,Stanisław_Lem
http://swc2017.aksw.org/task2/dataset/3419828,http://dbpedia.org/resource/Strange_Case_of_Dr_Jekyll_and_Mr_Hyde,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Robert_Louis_Stevenson,1.0,Strange_Case_of_Dr_Jekyll_and_Mr_Hyde,author,Robert_Louis_Stevenson
